country,country_code,country_iso,prefix,voice_rate_in_usd,voice_unit_in_seconds
France,33,FRA,33148,0.01105,60
France,33,FRA,3314816,0.00767,60
France,33,FRA,3314862,0.00767,60
France,33,FRA,3314864,0.00767,60
France,33,FRA,33149,0.01105,60
France,33,FRA,33149206747,0.32604,60
France,33,FRA,3314975,0.00767,60
France,33,FRA,3317,0.01105,60
France,33,FRA,331700,0.00767,60
France,33,FRA,3317000,0.01105,60
France,33,FRA,3317001,0.00767,60
France,33,FRA,3317002,0.00767,60
France,33,FRA,3317003,0.00767,60
France,33,FRA,3317004,0.01105,60
France,33,FRA,3317005,0.00767,60
France,33,FRA,3317006,0.00767,60
France,33,FRA,3317007,0.01105,60
France,33,FRA,3317008,0.01105,60
France,33,FRA,3317009,0.01105,60
France,33,FRA,331701,0.00767,60
France,33,FRA,3317010,0.01105,60
France,33,FRA,3317011,0.00767,60
France,33,FRA,3317012,0.00767,60
France,33,FRA,3317013,0.00767,60
France,33,FRA,3317014,0.00767,60
France,33,FRA,3317015,0.00767,60
France,33,FRA,3317016,0.00767,60
France,33,FRA,3317017,0.01105,60
France,33,FRA,3317018,0.00767,60
France,33,FRA,3317019,0.00767,60
France,33,FRA,331702,0.00767,60
France,33,FRA,331703,0.00767,60
France,33,FRA,3317030,0.00767,60
France,33,FRA,3317031,0.00767,60
France,33,FRA,3317032,0.00767,60
France,33,FRA,3317033,0.00767,60
France,33,FRA,3317034,0.00767,60
France,33,FRA,3317035,0.00767,60
France,33,FRA,3317036,0.00767,60
France,33,FRA,3317037,0.00767,60
France,33,FRA,3317038,0.00767,60
France,33,FRA,3317039,0.00767,60
France,33,FRA,3317040,0.00767,60
France,33,FRA,3317041,0.00767,60
France,33,FRA,3317042,0.00767,60
France,33,FRA,3317043,0.00767,60
France,33,FRA,3317044,0.00767,60
France,33,FRA,3317045,0.00767,60
France,33,FRA,3317046,0.00767,60
France,33,FRA,3317047,0.00767,60
France,33,FRA,3317048,0.01105,60
France,33,FRA,3317049,0.00767,60
France,33,FRA,331705,0.00767,60
France,33,FRA,3317050,0.01105,60
France,33,FRA,3317051,0.00767,60
France,33,FRA,3317052,0.00767,60
France,33,FRA,3317053,0.00767,60
France,33,FRA,3317054,0.00767,60
France,33,FRA,3317055,0.00767,60
France,33,FRA,3317056,0.00767,60
France,33,FRA,3317057,0.00767,60
France,33,FRA,3317058,0.00767,60
France,33,FRA,3317059,0.00767,60
France,33,FRA,331706,0.00767,60
France,33,FRA,331707,0.00767,60
France,33,FRA,331708,0.00767,60
France,33,FRA,331709,0.00767,60
France,33,FRA,33171,0.00767,60
France,33,FRA,331710,0.00767,60
France,33,FRA,331711,0.00767,60
France,33,FRA,331712,0.00767,60
France,33,FRA,331713,0.00767,60
France,33,FRA,331714,0.00767,60
France,33,FRA,331715,0.00767,60
France,33,FRA,331716,0.00767,60
France,33,FRA,331717,0.00767,60
France,33,FRA,331718,0.00767,60
France,33,FRA,3317190,0.00767,60
France,33,FRA,3317191,0.00767,60
France,33,FRA,3317192,0.00767,60
France,33,FRA,3317193,0.00767,60
France,33,FRA,3317194,0.00767,60
France,33,FRA,3317195,0.00767,60
France,33,FRA,3317196,0.00767,60
France,33,FRA,3317197,0.00767,60
France,33,FRA,3317198,0.00767,60
France,33,FRA,33172,0.00767,60
France,33,FRA,331720,0.00767,60
France,33,FRA,331721,0.00767,60
France,33,FRA,3317220,0.00767,60
France,33,FRA,3317221,0.00767,60
France,33,FRA,3317222,0.00767,60
France,33,FRA,3317223,0.00767,60
France,33,FRA,3317224,0.00767,60
France,33,FRA,3317225,0.00767,60
France,33,FRA,3317226,0.00767,60
France,33,FRA,3317227,0.01105,60
France,33,FRA,3317228,0.00767,60
France,33,FRA,3317229,0.01105,60
France,33,FRA,331723,0.00767,60
France,33,FRA,33172300,0.00793,60
France,33,FRA,33172301,0.00767,60
France,33,FRA,33172302,0.00767,60
France,33,FRA,33172303,0.00767,60
France,33,FRA,33172304,0.00767,60
France,33,FRA,33172305,0.00767,60
France,33,FRA,33172307,0.00767,60
France,33,FRA,33172308,0.00767,60
France,33,FRA,33172309,0.00767,60
France,33,FRA,33172310,0.00767,60
France,33,FRA,33172311,0.00767,60
France,33,FRA,33172312,0.00767,60
France,33,FRA,33172313,0.00767,60
France,33,FRA,331723140,0.00767,60
France,33,FRA,331723142,0.00767,60
France,33,FRA,331723143,0.00767,60
France,33,FRA,331723144,0.00767,60
France,33,FRA,331723145,0.00767,60
France,33,FRA,331723146,0.00767,60
France,33,FRA,331723147,0.00767,60
France,33,FRA,331723148,0.00767,60
France,33,FRA,331723149,0.00767,60
France,33,FRA,33172315,0.00767,60
France,33,FRA,33172316,0.00767,60
France,33,FRA,33172317,0.00767,60
France,33,FRA,33172318,0.00767,60
France,33,FRA,33172319,0.00767,60
France,33,FRA,3317232,0.00767,60
France,33,FRA,3317233,0.00767,60
France,33,FRA,3317234,0.00767,60
France,33,FRA,3317235,0.00767,60
France,33,FRA,3317236,0.00767,60
France,33,FRA,3317237,0.00767,60
France,33,FRA,3317238,0.00767,60
France,33,FRA,3317239,0.00767,60
France,33,FRA,331724,0.00767,60
France,33,FRA,3317240,0.00767,60
France,33,FRA,3317241,0.00767,60
France,33,FRA,3317242,0.00767,60
France,33,FRA,3317243,0.00767,60
France,33,FRA,3317244,0.00767,60
France,33,FRA,3317245,0.00767,60
France,33,FRA,3317246,0.00767,60
France,33,FRA,3317247,0.00767,60
France,33,FRA,3317248,0.00767,60
France,33,FRA,3317249,0.00767,60
France,33,FRA,331725,0.00767,60
France,33,FRA,3317250,0.00767,60
France,33,FRA,3317251,0.00767,60
France,33,FRA,3317252,0.00767,60
France,33,FRA,3317253,0.00767,60
France,33,FRA,3317254,0.00767,60
France,33,FRA,3317255,0.00767,60
France,33,FRA,3317256,0.00767,60
France,33,FRA,3317257,0.00767,60
France,33,FRA,3317258,0.00767,60
France,33,FRA,3317259,0.00767,60
France,33,FRA,3317260,0.00767,60
France,33,FRA,3317261,0.00767,60
France,33,FRA,3317262,0.00767,60
France,33,FRA,3317263,0.00767,60
France,33,FRA,3317264,0.00767,60
France,33,FRA,3317265,0.00767,60
France,33,FRA,3317266,0.00767,60
France,33,FRA,3317267,0.00767,60
France,33,FRA,3317268,0.01105,60
France,33,FRA,3317269,0.01105,60
France,33,FRA,3317270,0.01105,60
France,33,FRA,3317271,0.01105,60
France,33,FRA,3317272,0.00767,60
France,33,FRA,3317273,0.01105,60
France,33,FRA,3317274,0.01105,60
France,33,FRA,3317275,0.01105,60
France,33,FRA,3317276,0.01105,60
France,33,FRA,3317277,0.01105,60
France,33,FRA,3317278,0.00767,60
France,33,FRA,3317279,0.00767,60
France,33,FRA,3317280,0.00767,60
France,33,FRA,3317281,0.01105,60
France,33,FRA,3317282,0.01105,60
France,33,FRA,3317283,0.00767,60
France,33,FRA,33172830,0.00767,60
France,33,FRA,33172831,0.00767,60
France,33,FRA,33172832,0.00767,60
France,33,FRA,33172833,0.00767,60
France,33,FRA,33172834,0.00767,60
France,33,FRA,33172836,0.00767,60
France,33,FRA,33172837,0.00767,60
France,33,FRA,33172838,0.00767,60
France,33,FRA,33172839,0.00767,60
France,33,FRA,3317284,0.00767,60
France,33,FRA,3317285,0.00767,60
France,33,FRA,3317286,0.00767,60
France,33,FRA,3317287,0.00767,60
France,33,FRA,3317288,0.00767,60
France,33,FRA,3317289,0.01105,60
France,33,FRA,3317290,0.00767,60
France,33,FRA,3317291,0.00767,60
France,33,FRA,3317292,0.01105,60
France,33,FRA,3317293,0.01105,60
France,33,FRA,3317294,0.01105,60
France,33,FRA,3317295,0.00767,60
France,33,FRA,3317296,0.00767,60
France,33,FRA,3317297,0.00767,60
France,33,FRA,3317298,0.01105,60
France,33,FRA,3317299,0.00767,60
France,33,FRA,33173,0.00767,60
France,33,FRA,331730,0.00767,60
France,33,FRA,331731,0.00767,60
France,33,FRA,331732,0.00767,60
France,33,FRA,331733,0.00767,60
France,33,FRA,3317330,0.00767,60
France,33,FRA,3317331,0.00767,60
France,33,FRA,3317332,0.00767,60
France,33,FRA,3317333,0.00767,60
France,33,FRA,3317334,0.00767,60
France,33,FRA,3317335,0.00767,60
France,33,FRA,3317336,0.00767,60
France,33,FRA,3317337,0.00767,60
France,33,FRA,3317338,0.00767,60
France,33,FRA,3317339,0.00767,60
France,33,FRA,331734,0.00767,60
France,33,FRA,3317340,0.00767,60
France,33,FRA,3317341,0.00767,60
France,33,FRA,3317342,0.00767,60
France,33,FRA,3317343,0.00767,60
France,33,FRA,3317344,0.00767,60
France,33,FRA,3317345,0.00767,60
France,33,FRA,3317346,0.00767,60
France,33,FRA,3317348,0.00767,60
France,33,FRA,3317349,0.00767,60
France,33,FRA,3317350,0.00767,60
France,33,FRA,3317351,0.01105,60
France,33,FRA,3317352,0.00767,60
France,33,FRA,3317353,0.00767,60
France,33,FRA,3317354,0.00767,60
France,33,FRA,3317355,0.01105,60
France,33,FRA,3317356,0.00767,60
France,33,FRA,3317357,0.00767,60
France,33,FRA,3317358,0.00767,60
France,33,FRA,3317359,0.00767,60
France,33,FRA,3317360,0.00767,60
France,33,FRA,3317361,0.00767,60
France,33,FRA,3317362,0.00767,60
France,33,FRA,3317363,0.01105,60
France,33,FRA,3317364,0.00767,60
France,33,FRA,3317365,0.00767,60
France,33,FRA,3317366,0.00767,60
France,33,FRA,3317367,0.00767,60
France,33,FRA,3317368,0.00767,60
France,33,FRA,3317369,0.00767,60
France,33,FRA,331737,0.00767,60
France,33,FRA,331738,0.00767,60
France,33,FRA,331739,0.00767,60
France,33,FRA,3317390,0.00767,60
France,33,FRA,3317391,0.00767,60
France,33,FRA,3317392,0.00767,60
France,33,FRA,3317393,0.00767,60
France,33,FRA,3317394,0.00767,60
France,33,FRA,3317395,0.00767,60
France,33,FRA,3317396,0.00767,60
France,33,FRA,3317397,0.00767,60
France,33,FRA,3317398,0.00767,60
France,33,FRA,3317399,0.00767,60
France,33,FRA,33174,0.00767,60
France,33,FRA,3317400,0.00767,60
France,33,FRA,3317401,0.01105,60
France,33,FRA,3317402,0.01105,60
France,33,FRA,3317403,0.01105,60
France,33,FRA,3317404,0.01105,60
France,33,FRA,3317405,0.01105,60
France,33,FRA,3317406,0.01105,60
France,33,FRA,3317407,0.01105,60
France,33,FRA,3317408,0.01105,60
France,33,FRA,3317409,0.01105,60
France,33,FRA,3317410,0.00767,60
France,33,FRA,3317411,0.00767,60
France,33,FRA,3317412,0.00767,60
France,33,FRA,3317413,0.00767,60
France,33,FRA,3317414,0.00767,60
France,33,FRA,3317415,0.00767,60
France,33,FRA,3317416,0.00767,60
France,33,FRA,3317417,0.01105,60
France,33,FRA,3317418,0.00767,60
France,33,FRA,3317419,0.00767,60
France,33,FRA,331742,0.00767,60
France,33,FRA,3317420,0.00767,60
France,33,FRA,3317421,0.00767,60
France,33,FRA,3317422,0.00767,60
France,33,FRA,3317423,0.00767,60
France,33,FRA,3317424,0.00767,60
France,33,FRA,3317425,0.00767,60
France,33,FRA,3317426,0.00767,60
France,33,FRA,3317427,0.00767,60
France,33,FRA,3317428,0.00767,60
France,33,FRA,3317429,0.00767,60
France,33,FRA,3317431,0.00767,60
France,33,FRA,3317432,0.00767,60
France,33,FRA,3317433,0.00767,60
France,33,FRA,3317434,0.00767,60
France,33,FRA,3317435,0.00767,60
France,33,FRA,3317436,0.00767,60
France,33,FRA,3317437,0.00767,60
France,33,FRA,3317438,0.00767,60
France,33,FRA,3317439,0.00767,60
France,33,FRA,331744,0.00767,60
France,33,FRA,331745,0.00767,60
France,33,FRA,3317450,0.01105,60
France,33,FRA,3317451,0.00767,60
France,33,FRA,3317452,0.00767,60
France,33,FRA,3317453,0.00767,60
France,33,FRA,3317454,0.00767,60
France,33,FRA,3317455,0.01105,60
France,33,FRA,3317456,0.00767,60
France,33,FRA,3317457,0.00767,60
France,33,FRA,3317458,0.00767,60
France,33,FRA,3317459,0.00767,60
France,33,FRA,3317460,0.00767,60
France,33,FRA,3317462,0.00767,60
France,33,FRA,3317463,0.00767,60
France,33,FRA,3317464,0.00767,60
France,33,FRA,3317466,0.00767,60
France,33,FRA,3317467,0.00767,60
France,33,FRA,3317468,0.00767,60
France,33,FRA,3317469,0.00767,60
France,33,FRA,3317470,0.01105,60
France,33,FRA,3317471,0.01105,60
France,33,FRA,3317472,0.01105,60
France,33,FRA,3317473,0.01105,60
France,33,FRA,3317474,0.00767,60
France,33,FRA,3317475,0.00767,60
France,33,FRA,3317476,0.00767,60
France,33,FRA,3317477,0.00767,60
France,33,FRA,3317478,0.00767,60
France,33,FRA,3317479,0.00767,60
France,33,FRA,3317480,0.00767,60
France,33,FRA,3317481,0.00767,60
France,33,FRA,3317482,0.00767,60
France,33,FRA,3317483,0.00767,60
France,33,FRA,3317484,0.00767,60
France,33,FRA,3317485,0.01105,60
France,33,FRA,3317486,0.01105,60
France,33,FRA,3317487,0.01105,60
France,33,FRA,3317488,0.01105,60
France,33,FRA,3317489,0.00767,60
France,33,FRA,3317490,0.00767,60
France,33,FRA,3317491,0.00767,60
France,33,FRA,3317492,0.00767,60
France,33,FRA,3317493,0.00767,60
France,33,FRA,3317494,0.00767,60
France,33,FRA,3317495,0.00767,60
France,33,FRA,3317497,0.00767,60
France,33,FRA,3317498,0.00767,60
France,33,FRA,3317499,0.00767,60
France,33,FRA,33175,0.00767,60
France,33,FRA,3317513,0.00767,60
France,33,FRA,3317514,0.00767,60
France,33,FRA,3317515,0.00767,60
France,33,FRA,3317516,0.00767,60
France,33,FRA,3317517,0.00767,60
France,33,FRA,3317518,0.00767,60
France,33,FRA,3317519,0.00767,60
France,33,FRA,331752,0.00767,60
France,33,FRA,331753,0.00767,60
France,33,FRA,3317540,0.00767,60
France,33,FRA,3317541,0.00767,60
France,33,FRA,3317542,0.00767,60
France,33,FRA,3317543,0.00767,60
France,33,FRA,3317544,0.01105,60
France,33,FRA,3317545,0.00767,60
France,33,FRA,3317546,0.00767,60
France,33,FRA,3317547,0.00767,60
France,33,FRA,3317548,0.00767,60
France,33,FRA,3317549,0.00767,60
France,33,FRA,3317550,0.01105,60
France,33,FRA,3317551,0.00767,60
France,33,FRA,3317552,0.01105,60
France,33,FRA,3317553,0.01105,60
France,33,FRA,3317554,0.00767,60
France,33,FRA,3317555,0.00767,60
France,33,FRA,3317556,0.01105,60
France,33,FRA,3317557,0.00767,60
France,33,FRA,3317558,0.01105,60
France,33,FRA,3317559,0.00767,60
France,33,FRA,3317560,0.01105,60
France,33,FRA,3317561,0.01105,60
France,33,FRA,3317566,0.00767,60
France,33,FRA,3317567,0.01105,60
France,33,FRA,3317568,0.01105,60
France,33,FRA,3317569,0.01105,60
France,33,FRA,3317573,0.00767,60
France,33,FRA,3317574,0.00767,60
France,33,FRA,3317575,0.00767,60
France,33,FRA,3317578,0.00767,60
France,33,FRA,3317579,0.00767,60
France,33,FRA,3317580,0.00767,60
France,33,FRA,3317581,0.00767,60
France,33,FRA,3317582,0.01105,60
France,33,FRA,3317583,0.00767,60
France,33,FRA,3317584,0.00767,60
France,33,FRA,3317585,0.00767,60
France,33,FRA,3317586,0.00767,60
France,33,FRA,3317587,0.00767,60
France,33,FRA,3317588,0.00767,60
France,33,FRA,3317589,0.00767,60
France,33,FRA,331759,0.00767,60
France,33,FRA,33176,0.00767,60
France,33,FRA,3317600,0.01105,60
France,33,FRA,3317601,0.00767,60
France,33,FRA,3317602,0.00767,60
France,33,FRA,3317603,0.00767,60
France,33,FRA,3317604,0.00767,60
France,33,FRA,3317605,0.00767,60
France,33,FRA,3317606,0.00767,60
France,33,FRA,3317607,0.00767,60
France,33,FRA,3317608,0.00767,60
France,33,FRA,3317609,0.00767,60
France,33,FRA,331761,0.00767,60
France,33,FRA,331762,0.00767,60
France,33,FRA,331763,0.00767,60
France,33,FRA,331764,0.00767,60
France,33,FRA,331765,0.00767,60
France,33,FRA,3317650,0.00767,60
France,33,FRA,3317651,0.00767,60
France,33,FRA,3317652,0.00767,60
France,33,FRA,3317653,0.00767,60
France,33,FRA,3317654,0.00767,60
France,33,FRA,3317655,0.00767,60
France,33,FRA,3317656,0.00767,60
France,33,FRA,3317657,0.00767,60
France,33,FRA,3317658,0.00767,60
France,33,FRA,3317659,0.00767,60
France,33,FRA,331766,0.01105,60
France,33,FRA,3317670,0.00767,60
France,33,FRA,3317671,0.00767,60
France,33,FRA,3317672,0.00767,60
France,33,FRA,3317673,0.00767,60
France,33,FRA,3317674,0.00767,60
France,33,FRA,3317675,0.00767,60
France,33,FRA,3317676,0.00767,60
France,33,FRA,3317677,0.00767,60
France,33,FRA,3317678,0.01105,60
France,33,FRA,3317679,0.00767,60
France,33,FRA,331768,0.00767,60
France,33,FRA,3317690,0.00767,60
France,33,FRA,3317691,0.01105,60
France,33,FRA,3317692,0.00767,60
France,33,FRA,3317693,0.00767,60
France,33,FRA,3317694,0.00767,60
France,33,FRA,3317695,0.01105,60
France,33,FRA,3317696,0.00767,60
France,33,FRA,3317697,0.00767,60
France,33,FRA,3317698,0.00767,60
France,33,FRA,3317699,0.00767,60
France,33,FRA,33177,0.00767,60
France,33,FRA,331770,0.00767,60
France,33,FRA,331771,0.00767,60
France,33,FRA,331772,0.00767,60
France,33,FRA,331773,0.00767,60
France,33,FRA,3317730,0.00767,60
France,33,FRA,3317731,0.00767,60
France,33,FRA,3317732,0.00767,60
France,33,FRA,3317733,0.00767,60
France,33,FRA,3317734,0.00767,60
France,33,FRA,3317735,0.00767,60
France,33,FRA,3317736,0.00767,60
France,33,FRA,3317737,0.00767,60
France,33,FRA,3317738,0.00767,60
France,33,FRA,3317739,0.00767,60
France,33,FRA,3317740,0.00767,60
France,33,FRA,3317741,0.00767,60
France,33,FRA,3317742,0.00767,60
France,33,FRA,3317743,0.00767,60
France,33,FRA,3317744,0.00767,60
France,33,FRA,3317747,0.00767,60
France,33,FRA,3317750,0.00767,60
France,33,FRA,3317759,0.00767,60
France,33,FRA,3317760,0.00767,60
France,33,FRA,3317761,0.01105,60
France,33,FRA,3317762,0.01105,60
France,33,FRA,3317763,0.01105,60
France,33,FRA,3317764,0.00767,60
France,33,FRA,3317765,0.01105,60
France,33,FRA,3317766,0.01105,60
France,33,FRA,3317767,0.00767,60
France,33,FRA,3317768,0.01105,60
France,33,FRA,3317769,0.01105,60
France,33,FRA,3317770,0.01105,60
France,33,FRA,3317771,0.01105,60
France,33,FRA,3317772,0.01105,60
France,33,FRA,3317773,0.00767,60
France,33,FRA,3317774,0.01105,60
France,33,FRA,3317775,0.01105,60
France,33,FRA,3317776,0.00767,60
France,33,FRA,3317777,0.01105,60
France,33,FRA,3317778,0.01105,60
France,33,FRA,3317779,0.00767,60
France,33,FRA,3317780,0.00767,60
France,33,FRA,3317781,0.00767,60
France,33,FRA,3317782,0.00767,60
France,33,FRA,3317783,0.00767,60
France,33,FRA,3317784,0.01105,60
France,33,FRA,3317785,0.00767,60
France,33,FRA,3317786,0.00767,60
France,33,FRA,3317787,0.00767,60
France,33,FRA,3317788,0.00767,60
France,33,FRA,3317789,0.00767,60
France,33,FRA,3317790,0.00767,60
France,33,FRA,3317791,0.01105,60
France,33,FRA,3317792,0.01105,60
France,33,FRA,3317793,0.01105,60
France,33,FRA,3317794,0.01105,60
France,33,FRA,3317795,0.01105,60
France,33,FRA,3317796,0.00767,60
France,33,FRA,3317797,0.00767,60
France,33,FRA,3317798,0.00767,60
France,33,FRA,3317799,0.00767,60
France,33,FRA,33178,0.00767,60
France,33,FRA,3317800,0.00767,60
France,33,FRA,3317801,0.00767,60
France,33,FRA,3317802,0.00767,60
France,33,FRA,3317803,0.00767,60
France,33,FRA,3317804,0.00767,60
France,33,FRA,3317805,0.00767,60
France,33,FRA,3317806,0.00767,60
France,33,FRA,3317807,0.00767,60
France,33,FRA,3317808,0.00767,60
France,33,FRA,3317809,0.01105,60
France,33,FRA,331781,0.01105,60
France,33,FRA,331782,0.00767,60
France,33,FRA,3317830,0.00767,60
France,33,FRA,3317831,0.00767,60
France,33,FRA,3317832,0.00767,60
France,33,FRA,3317833,0.00767,60
France,33,FRA,3317834,0.00767,60
France,33,FRA,3317835,0.01105,60
France,33,FRA,3317836,0.01105,60
France,33,FRA,3317837,0.01105,60
France,33,FRA,3317838,0.01105,60
France,33,FRA,3317839,0.01105,60
France,33,FRA,3317840,0.00767,60
France,33,FRA,3317841,0.00767,60
France,33,FRA,3317842,0.00767,60
France,33,FRA,3317843,0.01105,60
France,33,FRA,3317844,0.01105,60
France,33,FRA,3317845,0.01105,60
France,33,FRA,3317846,0.01105,60
France,33,FRA,3317847,0.00767,60
France,33,FRA,3317848,0.00767,60
France,33,FRA,3317849,0.00767,60
France,33,FRA,3317850,0.01105,60
France,33,FRA,3317851,0.00767,60
France,33,FRA,3317852,0.00767,60
France,33,FRA,3317853,0.00767,60
France,33,FRA,3317854,0.00767,60
France,33,FRA,3317855,0.00767,60
France,33,FRA,3317856,0.00767,60
France,33,FRA,3317857,0.00767,60
France,33,FRA,3317858,0.00767,60
France,33,FRA,3317859,0.00767,60
France,33,FRA,3317860,0.00767,60
France,33,FRA,3317861,0.00767,60
France,33,FRA,3317862,0.00767,60
France,33,FRA,3317863,0.00767,60
France,33,FRA,3317864,0.00767,60
France,33,FRA,3317865,0.00767,60
France,33,FRA,3317866,0.00767,60
France,33,FRA,3317868,0.00767,60
France,33,FRA,3317869,0.00767,60
France,33,FRA,331787,0.00767,60
France,33,FRA,3317880,0.00767,60
France,33,FRA,3317881,0.00767,60
France,33,FRA,3317882,0.00767,60
France,33,FRA,3317883,0.00767,60
France,33,FRA,3317884,0.00767,60
France,33,FRA,3317885,0.00767,60
France,33,FRA,3317886,0.00767,60
France,33,FRA,3317887,0.01105,60
France,33,FRA,3317888,0.01105,60
France,33,FRA,3317889,0.01105,60
France,33,FRA,3317890,0.00767,60
France,33,FRA,3317891,0.00767,60
France,33,FRA,3317892,0.00767,60
France,33,FRA,3317893,0.01105,60
France,33,FRA,3317894,0.01105,60
France,33,FRA,3317895,0.00767,60
France,33,FRA,3317896,0.00767,60
France,33,FRA,3317897,0.00767,60
France,33,FRA,3317898,0.00767,60
France,33,FRA,3317899,0.00767,60
France,33,FRA,33179,0.00767,60
France,33,FRA,3317900,0.00767,60
France,33,FRA,3317901,0.01105,60
France,33,FRA,3317902,0.01105,60
France,33,FRA,3317903,0.01105,60
France,33,FRA,3317904,0.01105,60
France,33,FRA,3317905,0.01105,60
France,33,FRA,3317906,0.01105,60
France,33,FRA,3317907,0.01105,60
France,33,FRA,3317908,0.01105,60
France,33,FRA,3317909,0.01105,60
France,33,FRA,331791,0.01105,60
France,33,FRA,331792,0.01105,60
France,33,FRA,3317930,0.01105,60
France,33,FRA,3317931,0.01105,60
France,33,FRA,3317932,0.01105,60
France,33,FRA,3317933,0.01105,60
France,33,FRA,3317934,0.01105,60
France,33,FRA,3317935,0.00767,60
France,33,FRA,3317936,0.00767,60
France,33,FRA,3317937,0.01105,60
France,33,FRA,3317938,0.00767,60
France,33,FRA,3317939,0.01105,60
France,33,FRA,3317941,0.00767,60
France,33,FRA,3317942,0.00767,60
France,33,FRA,3317947,0.00767,60
France,33,FRA,3317948,0.00767,60
France,33,FRA,3317951,0.00767,60
France,33,FRA,3317952,0.00767,60
France,33,FRA,3317953,0.00767,60
France,33,FRA,3317956,0.01105,60
France,33,FRA,3317957,0.00767,60
France,33,FRA,3317958,0.00767,60
France,33,FRA,3317959,0.01105,60
France,33,FRA,3317960,0.01105,60
France,33,FRA,3317961,0.00767,60
France,33,FRA,3317962,0.00767,60
France,33,FRA,3317963,0.00767,60
France,33,FRA,3317964,0.00767,60
France,33,FRA,3317965,0.01105,60
France,33,FRA,3317966,0.01105,60
France,33,FRA,3317967,0.01105,60
France,33,FRA,3317968,0.00767,60
France,33,FRA,3317969,0.01105,60
France,33,FRA,3317971,0.00767,60
France,33,FRA,3317972,0.00767,60
France,33,FRA,3317973,0.00767,60
France,33,FRA,3317974,0.00767,60
France,33,FRA,3317975,0.00767,60
France,33,FRA,3317981,0.00767,60
France,33,FRA,3317982,0.00767,60
France,33,FRA,3317983,0.00767,60
France,33,FRA,3317984,0.00767,60
France,33,FRA,3317985,0.00767,60
France,33,FRA,3317986,0.00767,60
France,33,FRA,3317987,0.00767,60
France,33,FRA,3317988,0.01105,60
France,33,FRA,3317991,0.00767,60
France,33,FRA,3317992,0.00767,60
France,33,FRA,3317993,0.00767,60
France,33,FRA,3317994,0.00767,60
France,33,FRA,3317995,0.00767,60
France,33,FRA,3317996,0.00767,60
France,33,FRA,3317997,0.00767,60
France,33,FRA,3317998,0.00767,60
France,33,FRA,3317999,0.00767,60
France,33,FRA,3318,0.01105,60
France,33,FRA,33180,0.00767,60
